02.07.2012 10:16:00	+6.460000e+002	+5.775601e+000	+4.972800e+000	+2.049828e+002
02.07.2012 10:26:00	+6.460000e+002	+5.867632e+000	+5.283600e+000	+2.144760e+002
02.07.2012 10:36:00	+6.460000e+002	+6.328073e+000	+5.205900e+000	+2.046312e+002
02.07.2012 10:46:00	+6.460000e+002	+6.235947e+000	+4.662000e+000	+2.186952e+002
02.07.2012 10:56:00	+6.460000e+002	+6.604567e+000	+5.905200e+000	+2.148276e+002
02.07.2012 11:06:00	+6.460000e+002	+6.512383e+000	+5.205900e+000	+2.285400e+002
02.07.2012 11:16:00	+6.460000e+002	+6.512383e+000	+6.293700e+000	+2.376816e+002
02.07.2012 11:26:00	+6.460000e+002	+7.712258e+000	+5.439000e+000	+2.506908e+002
02.07.2012 11:36:00	+6.460000e+002	+6.696770e+000	+6.449100e+000	+2.552616e+002
02.07.2012 11:46:00	+6.460000e+002	+7.250386e+000	+6.060600e+000	+2.629968e+002
02.07.2012 11:56:00	+6.460000e+002	+7.158069e+000	+7.303800e+000	+2.433072e+002
02.07.2012 12:06:00	+6.460000e+002	+6.973492e+000	+8.780100e+000	+2.295948e+002
02.07.2012 12:16:00	+6.460000e+002	+7.250386e+000	+8.547000e+000	+2.478780e+002
02.07.2012 12:26:00	+6.460000e+002	+7.435078e+000	+8.702400e+000	+2.499876e+002
02.07.2012 12:36:00	+6.460000e+002	+7.435078e+000	+1.010100e+001	+2.429556e+002
02.07.2012 12:46:00	+6.460000e+002	+7.435078e+000	+1.118880e+001	+2.503392e+002
02.07.2012 12:56:00	+6.460000e+002	+7.619846e+000	+1.087800e+001	+2.433072e+002
02.07.2012 13:06:00	+6.460000e+002	+7.897140e+000	+9.945600e+000	+2.295948e+002
02.07.2012 13:16:00	+6.460000e+002	+8.082099e+000	+7.925400e+000	+2.450652e+002
02.07.2012 13:26:00	+6.460000e+002	+7.897140e+000	+8.547000e+000	+2.433072e+002
02.07.2012 13:36:00	+6.460000e+002	+8.359680e+000	+9.634800e+000	+2.366268e+002
